0 1 2
83 3 1515
35 85 1515
49 59 1515
89 9 1516
14 97 1516
39 55 1516
19 53 1517
35 9 1517
1 92 1517
49 19 1517
98 38 1518
43 16 1518
17 93 1518
47 4 1518
34 83 1519
19 79 1519
56 16 1519
46 3 1519
60 53 1519
13 72 1519
51 92 1519
35 81 1519
8 61 1520
52 6 1520
27 78 1520
87 0 1520
75 5 1520
77 28 1520
40 44 1520
61 9 1520
51 28 1521
39 14 1521
39 20 1521
9 72 1521
20 55 1521
1 98 1521
6 16 1521
98 58 1522
36 97 1522
52 88 1522
25 26 1522
29 77 1522
6 17 1522
81 21 1523
32 86 1523
60 14 1524
60 75 1524
29 9 1524
40 25 1524
39 29 1524
35 68 1524
22 20 1524
42 84 1524
34 4 1525
43 59 1525
44 78 1525
13 66 1525
55 22 1525
63 75 1525
65 27 1526
2 55 1526
2 6 1526
87 9 1526
57 71 1526
66 99 1527
66 4 1527
65 81 1527
25 22 1527
75 57 1527
75 63 1527
55 94 1527
55 84 1527
6 67 1527
47 14 1527
97 2 1528
8 83 1528
48 87 1528
29 76 1528
40 12 1528
84 53 1528
42 69 1528
34 87 1529
12 25 1529
59 44 1529
65 48 1529
19 37 1529
27 96 1529
48 61 1529
72 23 1529
77 23 1529
30 69 1529
46 36 1530
75 26 1530
42 35 1530
10 88 1531
12 37 1531
25 10 1531
14 39 1531
55 5 1531
63 93 1531
42 20 1531
93 58 1532
71 27 1532
10 40 1532
66 74 1532
13 69 1532
83 5 1532
73 39 1532
47 81 1532
92 52 1533
52 51 1533
65 22 1533
72 36 1533
75 81 1533
35 88 1533
92 21 1534
2 35 1534
44 37 1534
72 85 1534
37 64 1534
37 7 1534
43 46 1535
73 99 1535
45 17 1536
90 1 1536
33 18 1536
25 70 1536
54 59 1536
13 31 1536
77 58 1536
83 0 1536
30 95 1536
47 80 1536
65 74 1537
44 9 1537
48 68 1537
57 97 1537
57 51 1537
60 99 1537
54 58 1537
13 79 1537
4 57 1537
77 85 1537
63 24 1537
63 0 1537
65 26 1538
27 56 1538
39 80 1538
32 33 1538
0 88 1539
13 56 1539
83 56 1539
61 34 1539
73 81 1539
0 19 1540
14 33 1540
5 72 1540
29 54 1540
51 38 1540
35 50 1540
1 9 1540
11 33 1540
63 41 1540
82 48 1541
8 39 1541
43 78 1541
75 37 1541
54 89 1541
16 94 1541
84 67 1541
42 6 1541
14 90 1542
46 6 1542
83 94 1542
6 35 1542
80 65 1542
49 67 1542
36 37 1543
85 99 1543
1 33 1543
61 10 1543
84 14 1543
47 17 1543
34 8 1544
85 30 1544
51 89 1544
17 54 1544
1 74 1544
22 28 1544
22 28 1544
11 38 1544
80 88 1544
30 98 1544
30 8 1544
66 1 1545
43 0 1545
85 15 1545
14 22 1545
19 67 1545
54 17 1545
39 71 1545
39 25 1545
9 14 1545
80 63 1545
34 60 1546
59 98 1546
59 34 1546
54 48 1546
13 15 1546
4 79 1546
11 47 1546
61 74 1546
63 92 1546
30 74 1546
65 40 1547
85 21 1547
51 24 1547
17 16 1547
1 20 1547
11 1 1547
49 19 1547
43 49 1548
85 43 1548
5 91 1548
5 55 1548
39 29 1548
49 22 1548
47 39 1548
71 21 1549
87 41 1549
54 98 1549
54 46 1549
13 78 1549
13 36 1549
55 7 1549
55 7 1549
80 12 1549
32 68 1549
71 73 1550
92 32 1550
12 59 1550
59 16 1550
19 52 1550
15 3 1550
87 47 1550
58 10 1551
5 86 1551
66 70 1552
66 8 1552
83 6 1552
93 30 1553
33 37 1553
11 62 1553
52 83 1554
66 30 1554
48 20 1554
60 65 1554
13 88 1554
16 13 1554
61 54 1554
80 85 1554
74 22 1555
36 66 1555
36 80 1555
34 42 1555
19 59 1555
60 23 1555
39 9 1555
35 13 1555
1 95 1555
11 13 1555
34 49 1556
16 35 1556
40 51 1556
11 64 1556
61 71 1556
42 60 1556
0 67 1557
46 32 1557
51 38 1557
20 43 1557
1 98 1557
22 24 1557
6 91 1557
42 6 1557
32 26 1557
10 16 1558
2 17 1558
25 76 1558
19 29 1558
77 63 1558
40 72 1558
1 80 1558
80 93 1558
47 65 1558
93 56 1559
15 4 1559
55 35 1559
41 34 1560
66 31 1560
37 22 1560
75 61 1560
83 88 1560
30 91 1560
47 5 1560
66 98 1561
65 6 1561
14 76 1561
19 21 1561
48 78 1561
37 75 1561
16 3 1561
6 82 1561
49 59 1561
18 25 1562
0 10 1562
15 47 1562
4 86 1562
77 28 1562
17 8 1562
83 33 1562
35 61 1562
42 47 1562
60 90 1563
54 65 1563
29 12 1563
77 34 1563
40 66 1563
35 10 1563
61 99 1563
30 80 1563
10 61 1564
12 98 1564
14 44 1564
56 16 1564
16 63 1564
55 12 1564
61 90 1564
47 41 1564
47 89 1564
8 43 1565
10 7 1565
2 55 1565
25 61 1565
19 81 1565
56 86 1565
63 83 1565
49 42 1565
34 44 1566
44 31 1566
54 86 1566
4 17 1566
22 44 1566
71 60 1567
36 51 1567
54 82 1567
54 37 1567
1 61 1567
22 11 1567
11 82 1567
11 51 1567
99 36 1568
43 58 1568
2 81 1568
80 13 1568
62 11 1569
52 28 1569
65 97 1569
5 35 1569
60 46 1569
17 96 1569
15 36 1570
46 51 1570
77 4 1570
22 21 1570
6 27 1570
63 58 1570
47 70 1570
32 35 1570
2 66 1571
15 61 1571
16 86 1571
9 35 1571
35 16 1571
6 49 1571
30 58 1571
34 48 1572
12 86 1572
2 99 1572
87 79 1572
29 6 1572
36 93 1573
10 92 1573
47 57 1573
18 0 1574
36 67 1574
65 55 1574
19 90 1574
40 26 1574
63 82 1574
84 34 1574
30 25 1574
36 81 1575
46 83 1575
57 3 1575
54 58 1575
55 91 1575
77 57 1575
17 71 1575
73 1 1575
79 61 1576
52 96 1576
85 96 1576
44 86 1576
60 13 1576
75 38 1576
39 7 1576
61 74 1576
63 83 1576
53 55 1577
43 2 1577
65 57 1577
85 94 1577
44 41 1577
11 34 1577
47 59 1577
36 77 1578
36 17 1578
87 89 1578
87 20 1578
39 66 1578
61 17 1578
6 88 1578
52 61 1579
12 61 1579
15 48 1579
15 17 1579
39 75 1579
1 84 1579
73 96 1579
73 78 1579
49 95 1580
49 89 1580
59 97 1581
46 42 1581
20 30 1581
48 57 1582
72 88 1582
16 1 1582
4 93 1582
29 83 1582
29 61 1582
11 94 1582
36 61 1583
66 72 1583
12 51 1583
87 80 1583
20 78 1583
22 24 1583
85 15 1584
35 49 1584
47 66 1584
12 83 1585
59 70 1585
46 30 1585
20 57 1585
63 86 1585
32 52 1585
10 68 1586
25 50 1586
25 8 1586
57 75 1586
57 22 1586
37 44 1586
77 56 1586
77 75 1586
80 5 1586
49 95 1586
0 81 1587
16 79 1587
40 35 1587
19 44 1588
56 35 1588
55 70 1588
6 18 1588
80 78 1588
12 6 1589
65 23 1589
2 23 1589
48 30 1589
57 30 1589
35 30 1589
47 99 1589
85 69 1590
27 90 1590
48 38 1590
9 23 1590
10 14 1591
92 64 1591
34 31 1591
15 10 1591
27 70 1591
72 59 1591
35 21 1591
61 55 1591
52 56 1592
66 93 1592
66 1 1592
27 44 1592
37 79 1592
60 0 1592
29 28 1592
40 24 1592
39 35 1592
6 30 1592
52 92 1593
32 36 1593
33 31 1594
14 26 1594
75 48 1594
83 33 1594
47 53 1594
3 79 1595
8 99 1595
52 93 1595
48 73 1595
16 30 1595
80 61 1595
59 5 1596
65 49 1596
2 63 1596
5 68 1596
51 87 1596
17 48 1596
20 8 1596
73 22 1596
47 9 1596
8 4 1597
52 29 1597
12 75 1597
40 99 1597
52 47 1598
25 56 1598
27 83 1598
54 90 1598
9 33 1598
22 42 1598
49 96 1598
49 70 1598
0 45 1599
59 17 1599
29 74 1599
29 19 1599
55 40 1599
39 72 1599
73 82 1599
47 91 1599
47 61 1599
19 51 1600
87 12 1600
48 38 1600
75 86 1600
4 17 1600
29 82 1600
29 59 1600
6 16 1600
44 95 1601
87 20 1601
72 88 1601
20 9 1601
1 69 1601
61 2 1601
42 23 1601
42 56 1601
70 87 1602
89 79 1602
59 68 1602
87 29 1602
76 66 1603
0 26 1603
43 5 1603
12 82 1603
25 20 1603
56 73 1603
87 18 1603
37 73 1603
4 8 1603
61 32 1603
49 54 1603
42 58 1603
42 94 1603
10 0 1604
72 5 1604
51 48 1604
17 63 1604
61 90 1604
0 24 1605
25 45 1605
16 95 1605
28 82 1606
10 72 1606
43 51 1606
59 58 1606
65 71 1606
85 58 1606
25 86 1606
17 82 1606
1 68 1606
1 6 1606
73 80 1606
63 5 1606
92 64 1607
66 5 1607
66 30 1607
25 62 1607
25 11 1607
4 17 1607
55 87 1607
17 90 1607
49 25 1607
10 79 1608
44 39 1608
27 60 1608
40 52 1608
83 37 1608
11 26 1608
49 41 1608
49 10 1608
32 92 1608
0 44 1609
33 4 1609
33 6 1609
33 80 1609
5 75 1609
57 73 1609
54 86 1609
55 14 1609
65 63 1610
33 39 1610
15 91 1610
46 68 1610
14 87 1611
37 22 1611
16 60 1611
40 37 1611
83 18 1611
43 41 1612
12 17 1612
14 95 1612
75 29 1612
55 40 1612
52 38 1613
66 58 1613
56 7 1613
9 91 1613
1 73 1613
22 45 1613
30 77 1613
36 13 1614
2 95 1614
46 66 1614
5 63 1614
16 6 1614
47 91 1614
44 60 1615
29 27 1615
55 73 1615
40 6 1615
35 42 1615
1 62 1615
73 44 1615
63 42 1615
52 58 1616
66 33 1616
14 59 1616
5 89 1616
60 38 1616
73 74 1616
36 40 1617
8 50 1617
10 90 1617
6 91 1617
30 49 1617
54 41 1618
13 77 1618
4 97 1618
61 92 1618
12 45 1619
59 83 1619
5 21 1619
57 76 1619
13 90 1619
29 19 1619
1 41 1619
73 62 1619
84 67 1619
78 26 1620
8 46 1620
33 77 1620
40 35 1620
73 55 1620
65 4 1621
27 54 1621
37 77 1621
61 1 1621
6 37 1621
66 32 1622
44 33 1622
77 91 1622
77 36 1622
39 2 1622
80 92 1622
84 47 1622
47 87 1622
42 76 1622
8 97 1623
65 99 1623
75 16 1623
39 36 1623
19 85 1624
48 26 1624
4 93 1624
9 31 1624
42 57 1624
32 1 1624
0 47 1625
44 22 1625
33 48 1625
19 64 1625
57 0 1625
63 30 1625
52 86 1626
33 60 1626
14 36 1626
72 18 1626
37 63 1626
13 19 1626
29 21 1626
11 44 1626
47 29 1626
95 50 1627
95 2 1627
9 39 1627
22 50 1627
11 39 1627
61 60 1627
10 19 1628
25 32 1628
54 85 1628
77 62 1628
1 9 1628
42 61 1628
10 22 1629
34 52 1629
37 50 1629
42 75 1629
25 47 1630
27 79 1630
72 44 1630
16 40 1630
1 46 1630
49 15 1630
14 81 1631
48 63 1631
4 49 1631
77 67 1631
73 92 1631
29 17 1632
30 68 1632
43 13 1633
14 71 1633
19 28 1633
87 97 1633
40 85 1633
36 96 1634
2 40 1634
75 15 1634
73 21 1634
62 29 1635
65 97 1635
25 78 1635
46 65 1635
48 98 1635
77 33 1635
40 23 1635
9 29 1635
22 64 1635
72 64 1636
57 72 1636
60 14 1636
13 90 1636
16 41 1636
80 91 1636
75 3 1637
4 14 1637
6 3 1637
47 37 1637
15 69 1638
15 40 1638
87 48 1638
1 4 1638
32 49 1638
90 70 1639
92 88 1639
5 0 1639
37 28 1639
17 61 1639
22 61 1639
42 70 1639
34 28 1640
44 78 1640
14 62 1640
56 52 1640
87 29 1640
87 7 1640
55 21 1640
40 90 1640
40 46 1640
13 44 1641
16 18 1641
17 52 1641
11 58 1641
6 84 1641
24 25 1642
44 65 1642
57 86 1642
29 22 1642
20 75 1642
35 67 1642
3 19 1643
8 60 1643
17 64 1643
75 3 1644
9 52 1644
11 46 1644
68 62 1645
8 63 1645
19 45 1645
15 85 1645
77 66 1645
39 32 1645
83 44 1645
35 3 1645
30 20 1645
34 21 1646
2 93 1646
9 33 1646
6 23 1646
42 18 1646
98 40 1647
44 64 1647
25 2 1647
56 82 1647
75 56 1647
29 6 1647
42 11 1647
4 80 1648
73 34 1648
63 74 1648
75 60 1649
20 86 1649
40 78 1650
17 26 1650
20 4 1650
61 49 1650
6 35 1650
63 64 1650
89 10 1651
52 27 1651
56 73 1651
37 32 1651
80 40 1651
36 8 1652
10 99 1652
2 26 1652
77 92 1652
35 52 1652
0 65 1653
59 73 1653
72 19 1653
75 32 1653
51 24 1653
34 77 1654
43 18 1654
59 58 1654
44 92 1654
55 49 1654
35 24 1654
8 21 1655
0 13 1655
46 3 1655
57 3 1655
75 86 1655
39 64 1655
97 60 1656
12 59 1656
22 27 1656
73 47 1656
49 63 1656
34 16 1657
66 32 1657
12 70 1657
59 39 1657
16 64 1657
38 78 1658
54 53 1658
49 63 1658
92 69 1659
12 61 1659
65 85 1659
72 91 1659
0 33 1660
87 25 1660
1 5 1660
36 65 1661
34 76 1661
52 13 1661
14 93 1661
15 1 1661
72 15 1661
39 94 1661
61 81 1661
95 37 1662
92 3 1662
5 67 1662
39 33 1662
61 41 1662
30 19 1662
66 85 1663
5 32 1663
16 91 1663
77 36 1663
40 13 1663
1 54 1663
99 86 1664
34 3 1664
87 41 1664
60 40 1664
75 56 1664
54 45 1664
55 53 1664
63 33 1664
30 49 1664
42 58 1664
32 29 1664
92 78 1665
46 68 1665
54 42 1665
49 10 1665
30 33 1665
42 89 1665
3 20 1666
52 77 1666
44 70 1666
27 63 1666
35 66 1666
32 26 1666
34 64 1667
85 50 1667
13 61 1667
20 11 1667
84 98 1667
30 85 1667
5 55 1668
40 65 1668
1 88 1668
21 4 1669
10 66 1669
65 6 1669
5 97 1669
77 12 1669
73 3 1669
84 26 1669
2 49 1670
56 45 1670
46 81 1670
5 63 1670
37 38 1670
54 59 1670
51 2 1670
40 78 1670
73 25 1670
90 39 1671
0 49 1671
33 32 1671
37 19 1671
92 47 1672
14 29 1672
87 47 1672
72 73 1672
81 26 1673
14 10 1673
36 71 1674
8 73 1674
12 66 1674
72 69 1674
13 28 1674
20 47 1674
61 74 1674
0 35 1675
66 53 1675
14 2 1675
87 45 1675
13 36 1675
35 62 1675
80 5 1675
59 38 1676
85 54 1676
14 2 1676
54 31 1676
55 6 1676
20 14 1676
0 97 1677
59 68 1677
59 90 1677
15 86 1677
46 70 1677
18 69 1678
8 97 1678
66 72 1678
66 73 1678
19 56 1678
72 43 1678
57 37 1678
35 98 1678
47 97 1678
92 39 1679
55 53 1679
9 66 1679
61 65 1679
47 94 1679
34 46 1680
34 47 1680
25 44 1680
60 89 1680
83 51 1680
30 68 1680
81 53 1681
85 96 1681
44 33 1681
29 95 1681
43 55 1682
59 0 1682
59 27 1682
29 57 1682
6 88 1682
73 36 1682
63 45 1682
63 51 1682
49 15 1682
90 12 1683
19 21 1683
56 30 1683
16 22 1683
29 36 1683
77 59 1683
35 18 1683
61 74 1683
98 16 1684
15 60 1684
46 96 1684
5 63 1684
48 54 1684
17 1 1684
80 63 1684
42 89 1684
42 47 1684
32 78 1684
12 7 1685
25 21 1685
40 79 1685
93 25 1686
91 27 1686
38 44 1686
12 8 1686
65 35 1686
33 37 1686
57 9 1686
54 33 1686
22 35 1686
46 13 1687
37 36 1687
42 37 1687
8 2 1688
8 73 1688
4 17 1688
73 93 1688
58 14 1689
36 69 1689
25 51 1689
15 86 1689
27 72 1689
60 90 1689
77 13 1689
17 5 1689
35 24 1689
73 14 1689
10 0 1690
65 73 1690
15 39 1690
60 9 1690
77 96 1690
83 54 1690
44 11 1691
15 7 1691
29 75 1691
6 34 1691
73 54 1691
63 34 1691
47 55 1691
41 19 1692
52 2 1692
12 60 1692
33 76 1692
25 3 1692
57 0 1692
39 52 1692
6 74 1692
49 24 1692
43 84 1693
12 34 1693
59 33 1693
33 25 1693
19 78 1693
57 0 1693
17 16 1693
35 65 1693
84 31 1693
42 79 1693
52 53 1694
56 63 1694
57 76 1694
29 44 1694
29 5 1694
55 35 1694
1 16 1694
32 28 1694
98 90 1695
25 89 1695
25 59 1695
19 79 1695
19 75 1695
56 69 1695
27 92 1695
63 24 1695
30 41 1695
46 78 1696
55 41 1696
84 91 1696
75 72 1697
54 22 1697
39 58 1697
9 58 1697
20 95 1697
22 41 1697
41 15 1698
6 76 1698
47 53 1698
85 63 1699
14 90 1699
15 7 1699
5 40 1699
48 82 1699
51 11 1699
83 95 1699
32 68 1699
90 0 1700
57 31 1700
55 9 1700
9 99 1700
83 50 1700
11 97 1700
66 37 1701
43 16 1701
65 92 1701
65 7 1701
60 2 1701
4 22 1701
20 91 1701
63 62 1701
66 60 1702
2 25 1702
57 41 1702
75 22 1702
71 46 1703
8 82 1703
33 98 1703
54 61 1703
80 39 1703
36 42 1704
34 40 1704
66 11 1704
43 93 1704
44 18 1704
87 97 1704
60 34 1704
51 25 1704
49 52 1704
8 0 1705
52 35 1705
87 92 1705
1 70 1705
92 23 1706
34 37 1706
66 89 1706
59 8 1706
44 79 1706
44 57 1706
33 35 1706
60 69 1706
39 24 1706
63 1 1706
47 22 1706
34 37 1707
40 99 1707
30 37 1707
66 98 1708
59 3 1708
37 14 1708
35 75 1708
6 45 1708
10 89 1709
34 73 1709
15 8 1709
40 16 1709
49 61 1709
19 11 1710
37 56 1710
51 18 1710
84 7 1710
47 91 1710
47 24 1710
34 81 1711
15 34 1711
51 76 1711
20 85 1711
22 75 1711
6 53 1711
80 3 1711
32 23 1711
43 72 1712
15 36 1712
27 11 1712
9 41 1712
73 75 1712
0 1 1713
87 2 1713
87 85 1713
83 36 1713
30 15 1713
42 1 1713
52 61 1714
12 55 1714
29 94 1714
32 60 1714
10 51 1715
10 11 1715
72 6 1715
77 80 1715
9 26 1715
83 57 1715
35 87 1715
1 6 1715
0 99 1716
60 36 1716
47 48 1716
97 67 1717
92 67 1717
2 0 1717
51 91 1717
20 48 1717
59 5 1718
46 79 1718
46 38 1718
40 58 1718
11 64 1718
0 33 1719
10 43 1719
66 34 1719
37 5 1719
13 78 1719
29 88 1719
84 63 1719
30 77 1719
99 37 1720
34 73 1720
33 52 1720
35 44 1720
66 80 1721
72 22 1721
61 67 1721
80 98 1721
47 85 1721
90 18 1722
26 19 1722
44 69 1722
46 73 1722
60 33 1722
1 48 1722
63 58 1722
14 12 1723
5 75 1723
87 98 1723
87 54 1723
83 6 1723
73 29 1723
42 60 1723
8 23 1724
8 32 1724
34 48 1724
77 86 1724
40 95 1724
61 77 1724
76 67 1725
36 75 1725
59 23 1725
85 31 1725
85 59 1725
56 60 1725
54 49 1725
17 46 1725
32 50 1725
93 24 1726
85 29 1726
44 41 1726
56 41 1726
87 21 1726
48 3 1726
35 94 1726
6 33 1726
10 15 1727
57 50 1727
57 67 1727
60 48 1727
17 84 1727
22 52 1727
6 78 1727
12 51 1728
56 50 1728
48 46 1728
72 51 1728
75 91 1728
16 42 1728
1 84 1728
84 48 1728
79 86 1729
59 34 1729
44 58 1729
15 25 1729
27 87 1729
29 37 1729
61 1 1729
73 1 1729
30 62 1729
37 75 1730
75 70 1730
55 38 1730
63 27 1730
71 95 1731
36 99 1731
52 49 1731
65 1 1731
46 29 1731
4 22 1731
20 66 1731
73 61 1731
42 37 1731
33 63 1732
19 64 1732
49 37 1732
8 52 1733
10 59 1733
19 30 1733
40 65 1733
6 80 1733
78 6 1734
10 38 1734
34 75 1734
12 70 1734
75 14 1734
77 25 1734
0 70 1735
92 60 1735
73 82 1735
30 43 1735
90 70 1736
10 67 1736
66 19 1736
19 74 1736
29 98 1736
47 72 1736
43 36 1737
20 18 1737
42 66 1737
21 40 1738
59 21 1738
57 13 1738
37 87 1738
54 34 1738
40 32 1738
73 76 1738
8 57 1739
65 85 1739
46 49 1739
75 64 1739
54 9 1739
13 17 1739
55 17 1739
84 99 1739
42 8 1739
32 69 1739
65 57 1740
4 15 1740
29 75 1740
55 0 1740
77 52 1740
11 52 1740
30 69 1740
10 36 1741
2 84 1741
13 49 1741
22 92 1741
86 3 1742
36 58 1742
10 54 1742
19 44 1742
56 81 1742
87 17 1742
57 49 1742
35 50 1742
2 72 1743
2 94 1743
44 46 1743
46 90 1743
72 10 1743
37 92 1743
9 28 1743
35 2 1743
22 84 1743
30 54 1743
8 57 1744
33 99 1744
57 86 1744
80 35 1744
65 88 1745
65 84 1745
15 31 1745
46 28 1745
9 54 1745
63 90 1745
8 19 1746
60 20 1746
54 81 1746
8 2 1747
33 68 1747
25 73 1747
29 52 1747
20 79 1747
22 48 1747
11 28 1747
11 47 1747
6 84 1747
49 37 1747
36 71 1748
2 30 1748
46 10 1748
39 93 1748
84 55 1748
43 32 1749
1 92 1749
47 56 1749
46 49 1750
60 87 1750
55 64 1750
39 53 1750
83 92 1750
20 43 1750
30 61 1750
43 64 1751
87 52 1751
48 41 1751
29 39 1751
20 37 1751
64 25 1752
99 20 1752
2 78 1752
54 5 1752
61 36 1752
6 1 1752
47 60 1752
95 49 1753
92 1 1753
48 44 1753
4 2 1753
77 59 1753
80 85 1753
15 23 1754
4 95 1754
39 35 1754
80 96 1754
63 99 1754
50 62 1755
12 20 1755
19 12 1755
55 98 1755
30 25 1755
36 31 1756
43 64 1756
65 99 1756
55 16 1756
20 32 1756
35 76 1756
35 43 1756
12 15 1757
25 55 1757
19 40 1757
46 50 1757
72 31 1757
60 59 1757
55 23 1757
39 60 1757
1 77 1757
22 34 1757
6 68 1757
63 3 1757
0 27 1758
87 0 1758
87 46 1758
77 45 1758
40 7 1758
9 16 1758
22 61 1758
49 0 1758
52 67 1759
33 86 1759
37 32 1759
16 20 1759
17 11 1759
11 23 1759
6 16 1759
30 13 1759
8 94 1760
44 47 1760
40 79 1760
9 41 1760
20 18 1760
47 75 1760
36 32 1761
59 90 1761
33 14 1761
46 76 1761
60 30 1761
16 71 1761
40 30 1761
35 72 1761
61 44 1761
13 34 1762
6 13 1762
49 94 1762
30 58 1762
34 90 1763
14 89 1763
19 83 1763
5 69 1763
60 18 1763
45 38 1764
95 47 1764
44 3 1764
33 19 1764
87 9 1764
37 9 1764
54 92 1764
40 36 1764
20 44 1764
1 3 1764
73 11 1764
50 37 1765
0 30 1765
54 43 1765
16 23 1765
4 22 1765
63 77 1765
84 87 1765
71 34 1766
92 87 1766
72 34 1767
37 13 1767
16 59 1767
40 7 1767
83 11 1767
61 12 1767
30 82 1767
0 9 1768
16 40 1768
42 49 1768
98 85 1769
33 87 1769
27 8 1769
4 23 1769
30 17 1769
52 84 1770
12 10 1770
56 73 1770
37 89 1770
60 55 1770
22 66 1770
49 98 1770
34 88 1771
5 47 1771
54 2 1771
82 26 1772
92 49 1772
37 68 1772
39 75 1772
20 16 1772
6 56 1772
36 69 1773
8 26 1773
46 42 1773
87 19 1773
17 50 1773
0 9 1774
36 52 1775
34 43 1775
52 27 1775
57 70 1775
75 18 1775
1 99 1775
66 95 1776
85 59 1776
19 82 1776
51 85 1776
61 75 1776
81 69 1777
10 21 1777
65 18 1777
25 40 1777
27 20 1777
13 15 1777
11 98 1777
80 46 1777
98 75 1778
34 76 1778
59 88 1778
33 85 1778
54 56 1778
4 13 1778
73 0 1778
71 58 1779
56 73 1779
75 1 1779
83 91 1779
73 54 1779
30 31 1779
92 90 1780
66 49 1780
59 9 1780
29 60 1780
40 80 1780
80 66 1780
63 13 1780
95 57 1781
8 47 1781
60 11 1781
9 10 1781
83 35 1781
89 12 1782
40 67 1782
20 4 1782
1 79 1782
81 35 1783
59 68 1783
60 22 1783
54 48 1783
9 74 1783
63 82 1783
85 0 1784
85 65 1784
27 41 1784
35 61 1784
34 57 1785
37 41 1785
75 73 1785
1 34 1785
47 94 1785
98 2 1786
43 82 1786
43 19 1786
44 69 1786
14 85 1786
16 37 1786
83 17 1786
1 82 1786
30 67 1786
47 37 1786
47 94 1786
92 32 1787
65 61 1787
37 88 1787
77 40 1787
17 89 1787
17 20 1787
84 5 1787
58 77 1788
81 30 1788
59 42 1788
25 28 1788
27 43 1788
35 11 1788
49 43 1788
49 11 1788
42 83 1788
13 86 1789
8 65 1790
0 56 1790
0 13 1790
0 63 1790
12 63 1790
33 60 1790
25 99 1790
27 10 1790
77 76 1790
40 91 1790
20 11 1790
36 59 1791
8 91 1791
85 31 1791
33 84 1791
19 57 1791
5 80 1791
72 39 1791
57 52 1791
54 27 1791
51 77 1791
61 12 1791
63 55 1791
84 19 1791
24 93 1792
46 45 1792
37 87 1792
13 37 1792
77 93 1792
6 57 1792
78 69 1793
52 15 1793
85 95 1793
5 48 1793
87 23 1793
29 77 1793
22 76 1793
63 1 1793
36 56 1794
92 39 1794
65 32 1794
44 89 1794
33 38 1794
27 4 1794
48 92 1794
72 60 1794
37 48 1794
40 61 1794
39 42 1794
83 17 1794
8 95 1795
87 48 1795
55 10 1795
39 70 1795
49 98 1795
59 24 1796
65 2 1796
72 95 1796
63 8 1796
47 80 1796
46 45 1797
13 32 1797
88 40 1797
39 29 1797
30 76 1797
43 86 1798
33 17 1798
57 27 1798
75 62 1798
52 15 1799
12 1 1799
59 63 1799
15 85 1799
55 82 1799
1 94 1799
6 55 1799
34 86 1800
12 93 1800
33 67 1800
46 77 1800
27 64 1800
39 65 1800
63 91 1800
42 9 1800
10 23 1801
65 52 1801
1 97 1801
62 10 1802
66 40 1802
0 91 1803
25 70 1803
75 42 1803
51 17 1803
6 92 1803
85 35 1804
63 54 1804
15 53 1805
48 62 1805
13 17 1805
40 51 1805
36 89 1806
14 85 1806
19 98 1806
6 10 1806
63 73 1806
89 30 1807
15 26 1807
72 8 1807
54 85 1807
13 22 1807
77 89 1807
61 77 1807
30 13 1807
32 95 1807
52 44 1808
44 77 1808
44 47 1808
13 42 1808
55 43 1808
39 52 1808
83 46 1808
20 91 1808
49 37 1808
92 52 1809
59 62 1809
44 23 1809
25 87 1809
27 81 1809
29 48 1809
55 75 1809
55 11 1809
35 68 1809
49 18 1809
58 57 1810
0 89 1810
13 74 1810
4 52 1810
17 96 1810
73 79 1810
84 21 1810
42 24 1810
52 25 1811
56 9 1811
6 86 1811
65 17 1812
65 80 1812
46 82 1812
60 26 1812
17 63 1812
38 18 1813
8 80 1813
59 61 1813
57 93 1813
75 14 1813
11 46 1813
59 63 1814
51 65 1814
40 87 1814
9 94 1814
22 12 1814
6 26 1814
35 49 1815
61 18 1815
32 83 1815
14 40 1816
57 68 1816
54 11 1816
16 32 1816
83 56 1816
11 23 1816
89 93 1817
25 56 1817
14 93 1817
27 10 1817
37 35 1817
60 37 1817
54 74 1817
40 42 1817
6 75 1817
84 64 1817
84 46 1817
52 73 1818
44 16 1818
48 87 1818
75 8 1818
20 33 1818
98 27 1819
12 71 1819
59 40 1819
44 1 1819
33 42 1819
14 98 1819
19 93 1819
19 6 1819
51 54 1819
83 63 1819
42 3 1819
70 81 1820
70 92 1820
12 48 1820
29 20 1820
17 69 1820
80 29 1820
58 85 1821
56 69 1821
83 45 1821
80 28 1821
2 78 1822
33 76 1822
14 68 1822
27 35 1822
83 10 1822
95 93 1823
34 23 1823
65 43 1823
14 30 1823
87 7 1823
60 98 1823
13 1 1823
39 77 1823
1 25 1823
73 32 1823
47 27 1823
42 74 1823
0 34 1824
92 67 1824
56 37 1824
48 22 1824
72 17 1824
57 16 1824
35 54 1824
49 50 1824
42 98 1824
10 24 1825
37 21 1825
37 51 1825
63 81 1825
84 77 1825
49 63 1825
47 71 1825
52 65 1826
52 33 1826
59 74 1826
27 44 1826
37 34 1826
6 0 1826
2 30 1827
14 15 1827
15 87 1827
87 65 1827
16 75 1827
40 52 1827
20 22 1827
34 76 1828
57 4 1828
36 72 1829
34 43 1829
52 43 1829
33 46 1829
73 88 1829
8 63 1830
60 1 1830
40 49 1830
35 54 1830
66 16 1831
27 91 1831
37 20 1831
4 50 1831
55 39 1831
77 59 1831
40 30 1831
63 76 1831
31 88 1832
92 29 1832
14 57 1832
80 82 1832
47 75 1832
50 79 1833
43 40 1833
33 52 1833
54 87 1833
16 8 1833
32 92 1833
8 16 1834
15 69 1834
87 75 1834
